index,polarity,subjectivity,timestamp,speaker,speaker_name,text,applause,laughter,interaction,attack,attack_target,agree,agree_target,interruption,interrupt_target,defense,defense_against,reference,mentions,noun_phrases,people,locations,topic,autotopic,first_mention
0,0.0,0.0,,moderator,Moderator,We're calling this opening segment Achieving Prosperity.,False,False,False,False,[],False,[],False,,False,,False,[],['achieving prosperity'],[],[],"question, jobs",['misc'],[]
1,0.0,0.25,,moderator,Moderator,And central to that is jobs.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, jobs",['jobs'],['jobs']
2,0.2,0.2,,moderator,Moderator,There are two economic realities in America today.,False,False,False,False,[],False,[],False,,False,,False,[],"['economic realities', 'america']",[],[],"question, economy",['misc'],[]
3,0.16818181818181818,0.42727272727272725,,moderator,Moderator,"There’s been a record six straight years of job growth, and new census numbers show incomes have increased at a record rate after years of stagnation.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'straight years', 'job growth', 'new census numbers', 'record rate']",[],[],"question, economy",['misc'],[]
4,0.10416666666666667,0.5208333333333334,,moderator,Moderator,"However, income inequality remains significant, and nearly half of Americans are living paycheck to paycheck.",False,False,False,False,[],False,[],False,,False,,False,[],['income inequality'],[],[],"question, economy, jobs",['economic-inequality'],['economic-inequality']
5,0.3333333333333333,0.3333333333333333,,moderator,Moderator,"Beginning with you, Secretary Clinton, why are you a better choice than your opponent to create the kinds of jobs that will put more money into the pockets of American workers?",False,False,False,False,[],False,[],False,,False,,True,['clinton'],['american workers'],[],[],"question, economy, jobs",['jobs'],[]
6,0.2,0.2,,clinton,Clinton," Well, thank you, Lester, and thanks to Hofstra for hosting us.",False,False,False,False,[],False,[],False,,False,,False,[],"['lester', 'hofstra']",[],[],misc,['misc'],[]
7,0.27999999999999997,0.475,,clinton,Clinton,The central question in this election is really what kind of country we want to be and what kind of future we’ll build together.,False,False,False,False,[],False,[],False,,False,,False,[],"['central question', '’ ll']",[],[],future,['misc'],[]
8,0.0,0.0,,clinton,Clinton,"Today is my granddaughter’s second birthday, so I think about this a lot.",False,False,False,False,[],False,[],False,,False,,False,[],['granddaughter ’ s'],[],[],misc,['misc'],[]
9,0.375,0.41666666666666663,,clinton,Clinton,"First, we have to build an economy that works for everyone, not just those at the top.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['economic-inequality'],[]
10,0.41818181818181815,0.5272727272727273,,clinton,Clinton,"That means we need new jobs, good jobs, with rising incomes.",False,False,False,False,[],False,[],False,,False,,False,[],"['new jobs', 'good jobs']",[],[],jobs,['jobs'],[]
11,0.0,0.0,,clinton,Clinton,I want us to invest in you.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
12,0.0,0.125,,clinton,Clinton,I want us to invest in your future.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
13,0.15050505050505047,0.5090909090909091,,clinton,Clinton,"That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business.",False,False,False,False,[],False,[],False,,False,,False,[],"['renewable energy', 'small business', 'new jobs', 'small business']",[],[],jobs,"['climate-change', 'jobs']",['climate-change']
14,0.0,0.0,,clinton,Clinton,We also have to make the economy fairer.,False,False,False,False,[],False,[],False,,False,,False,[],['economy fairer'],[],[],economy,['economic-inequality'],[]
15,0.0,0.25,,clinton,Clinton,"That starts with raising the national minimum wage and also guarantee, finally, equal pay for women’s work.",False,False,False,False,[],False,[],False,,False,,False,[],"['national minimum wage', 'women ’ s work']",[],[],jobs,['economic-inequality'],[]
16,0.5,0.5,,clinton,Clinton, I also want to see more companies do profit-sharing.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
17,0.5,0.5625,,clinton,Clinton,"If you help create the profits, you should be able to share in them, not just the executives at the top.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
18,0.5,0.5,,clinton,Clinton,And I want us to do more to support people who are struggling to balance family and work.,False,False,False,False,[],False,[],False,,False,,False,[],"['support people', 'balance family']",[],[],jobs,['misc'],[]
19,0.0,0.75,,clinton,Clinton,I’ve heard from so many of you about the difficult choices you face and the stresses that you’re under.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ ve', 'difficult choices', '’ re']",[],[],jobs,['misc'],[]
20,-0.7142857142857143,0.8571428571428571,,clinton,Clinton,"So let’s have paid family leave, earned sick days.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'sick days']",[],[],jobs,['misc'],[]
21,0.5,0.8888888888888888,,clinton,Clinton,Let’s be sure we have affordable child care and debt-free college.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'affordable child care', 'debt-free college']",[],[],jobs,"['economic-inequality', 'education']",['education']
22,0.0,0.0,,clinton,Clinton,How we’re going to do it?,False,False,False,False,[],False,[],False,,False,,False,[],['’ re'],[],[],jobs,['misc'],[]
23,0.39999999999999997,0.6333333333333333,,clinton,Clinton,We’re going to do it by having the wealthy pay their fair share and close the corporate loopholes.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'fair share', 'corporate loopholes']",[],[],jobs,['misc'],[]
24,0.0,1.0,,clinton,Clinton,"Finally, we tonight are on the stage together, Donald Trump and I.",False,False,True,False,[],False,[],False,,False,,True,['trump'],[],[],[],trump,['misc'],[]
25,0.7,0.6000000000000001,,clinton,Clinton,"Donald, it’s good to be with you.",False,False,True,False,[],False,[],False,,False,,True,['trump'],['’ s'],[],[],trump,['misc'],[]
26,0.4,1.0,,clinton,Clinton,We’re going to have a debate where we are talking about the important issues facing our country.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'important issues']",[],[],"trump, america",['misc'],[]
27,0.4,0.65,,clinton,Clinton,"You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better.",False,False,False,False,[],False,[],False,,False,,False,[],['awesome responsibilities'],[],[],trump,['misc'],[]
28,0.5,0.625,,clinton,Clinton,I hope that I will be able to earn your vote on November 8th.,False,False,False,False,[],False,[],False,,False,,False,[],['november'],[],[],misc,['misc'],[]
29,0.0,0.0,,moderator,Moderator," Secretary Clinton, thank you.",False,False,False,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
30,0.0,0.125,,moderator,Moderator,"Mr. Trump, the same question to you.",False,False,False,False,[],False,[],False,,False,,True,['trump'],[],[],[],"trump, jobs",['misc'],[]
31,0.25,0.25,,moderator,Moderator,"It’s about putting money, more money into the pockets of American workers.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'american workers']",[],[],"question, jobs",['misc'],[]
32,0.0,0.0,,moderator,Moderator,You have up to two minutes.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
33,0.0,0.0,,trump,Trump," Thank you, Lester.",False,False,False,False,[],False,[],False,,False,,False,[],['lester'],[],[],misc,['misc'],[]
34,0.0,0.0,,trump,Trump,Our jobs are fleeing the country.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['jobs'],[]
35,0.0,0.0,,trump,Trump,They’re going to Mexico.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'mexico']",[],[],"jobs, mexico",['misc'],[]
36,0.1875,0.4375,,trump,Trump,They’re going to many other countries.,False,False,False,False,[],False,[],False,,False,,False,[],['’ re'],[],[],jobs,['misc'],[]
37,0.0,0.0,,trump,Trump,You look at what China is doing to our country in terms of making our product.,False,False,False,False,[],False,[],False,,False,,False,[],['china'],[],[],"china, economy",['misc'],[]
38,0.0,0.0,,trump,Trump,"They’re devaluing their currency, and there’s nobody in our government to fight them.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', '’ s']",[],[],"china, economy",['misc'],[]
39,0.9099999999999999,0.7800000000000001,,trump,Trump,And we have a very good fight.,False,False,False,False,[],False,[],False,,False,,False,[],['good fight'],[],[],economy,['misc'],[]
40,0.5,0.75,,trump,Trump,And we have a winning fight.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
41,0.125,0.3333333333333333,,trump,Trump,"Because they’re using our country as a piggy bank to rebuild China, and many other countries are doing the same thing.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'piggy bank', 'china']",[],[],"china, america, economy",['misc'],[]
42,0.6,0.55,,trump,Trump,"So we’re losing our good jobs, so many of them.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'good jobs']",[],[],jobs,['jobs'],[]
43,0.0,0.0,,trump,Trump,"When you look at what’s happening in Mexico, a friend of mine who builds plants said it’s the eighth wonder of the world.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'mexico', 'builds plants', '’ s']",[],[],"mexico, jobs",['misc'],[]
44,0.6666666666666666,0.6,,trump,Trump,"They’re building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants.",False,False,False,False,[],False,[],False,,False,,False,[],['’ re building'],[],[],"mexico, jobs",['misc'],[]
45,0.2,0.2,,trump,Trump,"With the United States, as he said, not so much.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],america,['misc'],[]
46,0.0,0.0,,trump,Trump,So Ford is leaving.,False,False,False,False,[],False,[],False,,False,,False,[],['ford'],[],[],jobs,['misc'],[]
47,-0.25,0.4,,trump,Trump,"You see that, their small car division leaving.",False,False,False,False,[],False,[],False,,False,,False,[],['small car division'],[],[],jobs,['misc'],[]
48,0.0,0.0,,trump,Trump,"Thousands of jobs leaving Michigan, leaving Ohio.",False,False,False,False,[],False,[],False,,False,,False,[],"['michigan', 'ohio']",[],[],jobs,['jobs'],[]
49,0.0,0.0,,trump,Trump,They’re all leaving.,False,False,False,False,[],False,[],False,,False,,False,[],['’ re'],[],[],jobs,['misc'],[]
50,0.0,0.0,,trump,Trump,And we can’t allow it to happen anymore.,False,False,False,False,[],False,[],False,,False,,False,[],['’ t'],[],[],jobs,['misc'],[]
51,0.15833333333333333,0.625,,trump,Trump,"As far as child care is concerned and so many other things, I think Hillary and I agree on that.",False,False,True,False,[],True,['clinton'],False,,False,,False,[],['child care'],[],[],jobs,['misc'],[]
52,-0.09375,0.25,,trump,Trump,"We probably disagree a little bit as to numbers and amounts and what we’re going to do, but perhaps we’ll be talking about that later.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', '’ ll']",[],[],jobs,['misc'],[]
53,0.0,0.0,,trump,Trump,But we have to stop our jobs from being stolen from us.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['jobs'],[]
54,0.0,0.0,,trump,Trump,"We have to stop our companies from leaving the United States and, with it, firing all of their people.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
55,0.0,0.0,,trump,Trump,All you have to do is take a look at Carrier air conditioning in Indianapolis.,False,False,False,False,[],False,[],False,,False,,False,[],"['carrier', 'indianapolis']",[],[],jobs,['misc'],[]
56,0.0,0.0,,trump,Trump,"They left fired 1,400 people.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
57,0.0,0.0,,trump,Trump,They’re going to Mexico.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'mexico']",[],[],"jobs, mexico",['misc'],[]
58,0.5,0.5,,trump,Trump,So many hundreds and hundreds of companies are doing this.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
59,0.0,0.0,,trump,Trump, We cannot let it happen.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
60,0.027777777777777773,0.5,,trump,Trump,"Under my plan, I’ll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ ll', 'big businesses']",[],[],taxes,['taxes'],['taxes']
61,0.0,0.0,,trump,Trump,That’s going to be a job creator like we haven’t seen since Ronald Reagan.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'job creator', 'haven ’ t', 'ronald reagan']",[],[],jobs,['misc'],[]
62,0.85,1.0,,trump,Trump,It’s going to be a beautiful thing to watch.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'beautiful thing']",[],[],jobs,['misc'],[]
63,0.0,0.0,,trump,Trump,Companies will come.,False,False,False,False,[],False,[],False,,False,,False,[],['companies'],[],[],jobs,['misc'],[]
64,0.0,0.0,,trump,Trump,They will build.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
65,0.0,0.0,,trump,Trump,They will expand.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
66,0.13636363636363635,0.45454545454545453,,trump,Trump,New companies will start.,False,False,False,False,[],False,[],False,,False,,False,[],['new companies'],[],[],jobs,['misc'],[]
67,0.26,0.26,,trump,Trump,"And I look very, very much forward to doing it.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],jobs,['misc'],[]
68,0.0,0.0,,trump,Trump,"We have to renegotiate our trade deals, and we have to stop these countries from stealing our companies and our jobs.",False,False,False,False,[],False,[],False,,False,,False,[],['trade deals'],[],[],trade,['jobs'],[]
69,0.0,0.0,,moderator,Moderator," Secretary Clinton, would you like to respond?",False,False,False,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
70,0.4,1.0,,clinton,Clinton," Well, I think that trade is an important issue.",False,False,False,False,[],False,[],False,,False,,False,[],['important issue'],[],[],trade,['misc'],[]
71,-0.125,0.375,,clinton,Clinton,"Of course, we are 5 percent of the world’s population; we have to trade with the other 95 percent.",False,False,False,False,[],False,[],False,,False,,False,[],['world ’ s population'],[],[],trade,['misc'],[]
72,0.45714285714285713,0.7714285714285715,,clinton,Clinton,"And we need to have smart, fair trade deals.",False,False,False,False,[],False,[],False,,False,,False,[],['fair trade deals'],[],[],trade,['misc'],[]
73,0.0,0.0,,clinton,Clinton,"We also, though, need to have a tax system that rewards work and not just financial transactions.",False,False,False,False,[],False,[],False,,False,,False,[],"['tax system', 'rewards work', 'financial transactions']",[],[],taxes,"['taxes', 'social-justice']",['social-justice']
74,0.6,0.9,,clinton,Clinton,And the kind of plan that Donald has put forth would be trickle-down economics all over again.,False,False,True,False,[],False,[],False,,False,,True,['trump'],['trickle-down economics'],[],[],economy,['misc'],[]
75,0.2916666666666667,0.6666666666666666,,clinton,Clinton,"In fact, it would be the most extreme version, the biggest tax cuts for the top percent of the people in this country than we’ve ever had.",False,False,False,False,[],False,[],False,,False,,False,[],"['extreme version', 'tax cuts', 'top percent', '’ ve']",[],[],economy,['taxes'],[]
76,0.25,0.25,,clinton,Clinton,"I call it trumped-up trickle-down, because that’s exactly what it would be.",False,False,False,False,[],False,[],False,,False,,False,[],"['trumped-up trickle-down', '’ s']",[],[],economy,['misc'],[]
77,0.0,0.0,,clinton,Clinton,That is not how we grow the economy.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['economic-inequality'],[]
78,0.3333333333333333,0.3333333333333333,,clinton,Clinton,"We just have a different view about what’s best for growing the economy, how we make investments that will actually produce jobs and rising incomes.",False,False,False,False,[],False,[],False,,False,,False,[],"['different view', '’ s']",[],[],"economy, jobs","['economic-inequality', 'jobs']",[]
79,0.0,0.6,,clinton,Clinton,"I think at it, from somewhat different perspectives.",False,False,False,False,[],False,[],False,,False,,False,[],['different perspectives'],[],[],economy,['misc'],[]
80,0.0,0.0,,clinton,Clinton,I understand that.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
81,0.52,0.9099999999999999,,clinton,Clinton,"You know, Donald was very fortunate in his life, and that’s all to his benefit.",False,False,True,False,[],False,[],False,,False,,True,['trump'],['’ s'],[],[],trump,['misc'],[]
82,0.425,0.55,,clinton,Clinton,"He started his business with $14 million, borrowed from his father, and he really believes that the more you help wealthy people, the better off we’ll be and that everything will work out from there.",False,False,False,False,[],False,[],False,,False,,False,[],"['wealthy people', '’ ll']",[],[],"trump, economy",['misc'],[]
83,0.0,0.0,,clinton,Clinton,I don’t buy that.,False,False,False,False,[],False,[],False,,False,,False,[],['don ’ t'],[],[],economy,['misc'],[]
84,0.0,0.6,,clinton,Clinton,I have a different experience.,False,False,False,False,[],False,[],False,,False,,False,[],['different experience'],[],[],economy,['misc'],[]
85,0.0,0.0,,clinton,Clinton,My father was a small-businessman.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
86,-0.2916666666666667,0.5416666666666666,,clinton,Clinton,He worked really hard.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
87,-0.1027777777777778,0.34444444444444444,,clinton,Clinton,"He printed drapery fabrics on long tables, where he pulled out those fabrics and he went down with a silkscreen and dumped the paint in and took the squeegee and kept going.",False,False,False,False,[],False,[],False,,False,,False,[],"['drapery fabrics', 'long tables']",[],[],economy,['misc'],[]
88,0.3333333333333333,0.3541666666666667,,clinton,Clinton,"And so what I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we’ll grow.",False,False,False,False,[],False,[],False,,False,,False,[],"['middle class', '’ ll']",[],[],middle,['education'],[]
89,0.6,0.9,,clinton,Clinton,That’s the kind of economy I want us to see again.,False,False,False,False,[],False,[],False,,False,,False,[],['’ s'],[],[],economy,['economic-inequality'],[]
90,0.0,0.0,,moderator,Moderator," Let me follow up with Mr. Trump, if you can.",False,False,False,False,[],False,[],False,,False,,True,['trump'],[],[],[],trump,['misc'],[]
91,0.0,0.0,,moderator,Moderator,"You’ve talked about creating 25 million jobs, and you’ve promised to bring back millions of jobs for Americans.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ ve', '’ ve']",[],[],"question, jobs",['jobs'],[]
92,0.0,0.0,,moderator,Moderator,How are you going to bring back the industries that have left this country for cheaper labor overseas?,False,False,False,False,[],False,[],False,,False,,False,[],['labor overseas'],[],[],"question, jobs",['economic-inequality'],[]
93,0.0,0.0,,moderator,Moderator,"How, specifically, are you going to tell American manufacturers that you have to come back?",False,False,False,False,[],False,[],False,,False,,False,[],['american manufacturers'],[],[],"question, jobs",['misc'],[]
94,0.3678571428571429,0.6457142857142858,,trump,Trump,"Well, for one thing and before we start on that my father gave me a very small loan in 1975, and I built it into a company that’s worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that’s the kind of thinking that our country needs.",False,False,False,False,[],False,[],False,,False,,False,[],"['small loan', '’ s worth', '’ s', 'country needs']",[],[],economy,['misc'],[]
95,-0.1,0.30000000000000004,,trump,Trump,Our country’s in deep trouble.,False,False,False,False,[],False,[],False,,False,,False,[],"['country ’ s', 'deep trouble']",[],[],"economy, america",['misc'],[]
96,0.0,1.0,,trump,Trump,"We don’t know what we’re doing when it comes to devaluations and all of these countries all over the world, especially China.",False,False,False,False,[],False,[],False,,False,,False,[],"['don ’ t', '’ re', 'china']",[],[],"china, economy",['misc'],[]
97,1.0,0.3,,trump,Trump,"They’re the best, the best ever, at it.",False,False,False,False,[],False,[],False,,False,,False,[],['’ re'],[],[],economy,['misc'],[]
98,-0.65,1.0,,trump,Trump,"What they’re doing to us is a very, very sad thing.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'sad thing']",[],[],economy,['misc'],[]
99,0.0,0.0,,trump,Trump,We have to renegotiate our trade deals.,False,False,False,False,[],False,[],False,,False,,False,[],['trade deals'],[],[],trade,['misc'],[]
100,0.0,0.0,,trump,Trump,"And, Lester, they’re taking our jobs, they’re giving incentives, they’re doing things that, frankly, we don’t do.",False,False,False,False,[],False,[],False,,False,,False,[],"['lester', '’ re', '’ re', '’ re', 'don ’ t']",[],[],"china, jobs",['jobs'],[]
101,0.0,0.0,,trump,Trump,Let me give you the example of Mexico.,False,False,False,False,[],False,[],False,,False,,False,[],['mexico'],[],[],mexico,['misc'],[]
102,0.0,0.0,,trump,Trump,They have a VAT tax.,False,False,False,False,[],False,[],False,,False,,False,[],['vat'],[],[],taxes,['taxes'],[]
103,0.0,0.6,,trump,Trump,We’re on a different system.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'different system']",[],[],taxes,['misc'],[]
104,0.0,0.0,,trump,Trump,"When we sell into Mexico, there’s a tax.",False,False,False,False,[],False,[],False,,False,,False,[],"['mexico', '’ s']",[],[],"mexico, taxes",['taxes'],[]
105,-0.4,0.6,,trump,Trump,"When they sell in an automatic, 16 percent, approximately.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],taxes,['misc'],[]
106,0.0,0.0,,trump,Trump,"When they sell into us, there’s no tax.",False,False,False,False,[],False,[],False,,False,,False,[],['’ s'],[],[],taxes,['taxes'],[]
107,0.0,0.0,,trump,Trump,It’s a defective agreement.,False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'defective agreement']",[],[],taxes,['misc'],[]
108,0.225,0.45,,trump,Trump,"It’s been defective for a long time, many years, but the politicians haven’t done anything about it.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'long time', 'politicians haven ’ t']",[],[],taxes,['misc'],[]
109,0.5,0.5,,trump,Trump,"Now, in all fairness to Secretary Clinton, yes, is that OK?",False,False,True,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
110,1.0,1.0,,trump,Trump,I want you to be very happy.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
111,0.52,1.0,,trump,Trump,It’s very important to me.,False,False,False,False,[],False,[],False,,False,,False,[],['’ s'],[],[],misc,['misc'],[]
112,0.0,0.325,,trump,Trump,"But in all fairness to Secretary Clinton, when she started talking about this, it was really very recently.",False,False,True,False,[],False,[],False,,False,,True,['clinton'],[],[],[],"h-clinton, taxes",['misc'],[]
113,0.0,0.0,,trump,Trump,She’s been doing this for 30 years.,False,False,False,False,[],False,[],False,,False,,False,[],['’ s'],[],[],h-clinton,['misc'],[]
114,0.5,0.5,,trump,Trump,And why hasn’t she made the agreements better?,False,False,False,False,[],False,[],False,,False,,False,[],['hasn ’ t'],[],[],taxes,['misc'],[]
115,0.0,0.0,,trump,Trump,The NAFTA agreement is defective.,False,False,False,False,[],False,[],False,,False,,False,[],['nafta'],[],[],trade,['misc'],[]
116,0.1875,0.4375,,trump,Trump,"Just because of the tax and many other reasons, but just because of the fact...",False,False,False,False,[],False,[],False,,False,,False,[],['fact ...'],[],[],trade,['taxes'],[]
117,0.0,0.0,,moderator,Moderator," Let me interrupt just a moment, but...",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
118,-0.14285714285714285,0.5357142857142857,,trump,Trump," Secretary Clinton and others, politicians, should have been doing this for years, not right now, because of the fact that we’ve created a movement.",False,False,True,True,['clinton'],False,[],False,,False,,False,[],['’ ve'],[],[],"taxes, trade",['misc'],[]
119,0.0,0.0,,trump,Trump,They should have been doing this for years.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
120,0.05000000000000002,0.5,,trump,Trump,"What’s happened to our jobs and our country and our economy generally is look, we owe $20 trillion.",False,False,False,False,[],False,[],False,,False,,False,[],['’ s'],[],[],"jobs, economy","['economic-inequality', 'jobs']",[]
121,0.0,0.0,,trump,Trump,"We cannot do it any longer, Lester.",False,False,False,False,[],False,[],False,,False,,False,[],['lester'],[],[],misc,['misc'],[]
122,0.0,0.0,,moderator,Moderator," Back to the question, though.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],question,['misc'],[]
123,0.0,0.0,,moderator,Moderator,"How do you bring back specifically bring back jobs, American manufacturers?",False,False,False,False,[],False,[],False,,False,,False,[],['american manufacturers'],[],[],"question, jobs",['jobs'],[]
124,0.0,0.0,,moderator,Moderator,How do you make them bring the jobs back?,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, jobs",['jobs'],[]
125,0.25,0.3333333333333333,,trump,Trump," Well, the first thing you do is don’t let the jobs leave.",False,False,False,False,[],False,[],False,,False,,False,[],['don ’ t'],[],[],jobs,['jobs'],[]
126,0.0,0.0,,trump,Trump,The companies are leaving.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
127,-0.3125,0.6875,,trump,Trump,"I could name, I mean, there are thousands of them.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
128,0.0,0.5,,trump,Trump,"They’re leaving, and they’re leaving in bigger numbers than ever.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', '’ re']",[],[],jobs,['misc'],[]
129,0.33055555555555555,0.4916666666666667,,trump,Trump,"And what you do is you say, fine, you want to go to Mexico or some other country, good luck.",False,False,False,False,[],False,[],False,,False,,False,[],"['mexico', 'good luck']",[],[],"mexico, jobs",['misc'],[]
130,0.0,0.0,,trump,Trump,We wish you a lot of luck.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
131,-0.5,0.9,,trump,Trump,"But if you think you’re going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you’re wrong.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'air conditioners', '’ re']",[],[],"taxes, trade",['taxes'],[]
132,0.4535714285714286,0.6607142857142857,,trump,Trump,"And once you say you’re going to have to tax them coming in, and our politicians never do this, because they have special interests and the special interests want those companies to leave, because in many cases, they own the companies.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ re', 'special interests', 'special interests']",[],[],taxes,['taxes'],[]
133,0.0,0.0,,trump,Trump,"So what I’m saying is, we can stop them from leaving.",False,False,False,False,[],False,[],False,,False,,False,[],['’ m'],[],[],economy,['misc'],[]
134,0.0,0.0,,trump,Trump,We have to stop them from leaving.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
135,0.0,0.1,,trump,Trump,"And that’s a big, big factor.",False,False,False,False,[],False,[],False,,False,,False,[],"['’ s', 'big factor']",[],[],economy,['misc'],[]
136,0.0,0.0,,moderator,Moderator, Let me let Secretary Clinton get in here.,False,False,False,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
137,0.0,0.0,,clinton,Clinton," Well, let’s stop for a second and remember where we were eight years ago.",False,False,False,False,[],False,[],False,,False,,False,[],['’ s'],[],[],economy,['misc'],[]
138,-0.3,0.6875,,clinton,Clinton,"We had the worst financial crisis, the Great Recession, the worst since the 1930s.",False,False,False,False,[],False,[],False,,False,,False,[],"['financial crisis', 'recession']",[],[],economy,['misc'],[]
139,0.24285714285714288,0.5457142857142857,,clinton,Clinton,"That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm.",False,False,False,False,[],False,[],False,,False,,False,[],"['large part', 'tax policies', 'middle class', 'wall street', 'perfect storm']",[],[],"taxes, middle",['taxes'],[]
140,0.0,0.0,,clinton,Clinton,"In fact, Donald was one of the people who rooted for the housing crisis.",False,False,True,False,[],False,[],False,,False,,True,['trump'],[],[],[],trump,['misc'],[]
141,0.0,0.0,,clinton,Clinton,"He said, back in 2006, Gee, I hope it does collapse, because then I can go in and buy some and make some money.",False,False,False,False,[],False,[],False,,False,,False,[],['gee'],[],[],trade,['misc'],[]
142,0.0,0.0,,clinton,Clinton,"Well, it did collapse.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],economy,['misc'],[]
143,0.0,0.0,,trump,Trump," That’s called business, by the way.",False,False,True,False,[],False,[],True,clinton,False,,False,[],['’ s'],[],[],economy,['misc'],[]
144,0.0,0.0,,clinton,Clinton," Nine million people, nine million people lost their jobs.",False,False,True,False,[],False,[],True,trump,False,,False,[],[],[],[],jobs,['jobs'],[]
145,0.0,0.0,,clinton,Clinton,Five million people lost their homes.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"economy, america",['misc'],[]
